entityId,code,title,classKind,depthInKind,chapterNo,parentEntityId
839334524,PK99.4,"Orthopaedic devices associated with injury or harm, miscellaneous devices, not elsewhere classified",category,2,23,2035032448
900004869,PK99.Y,"Other specified orthopaedic devices, implants or grafts associated with injury or harm",category,2,23,2035032448
900004870,PK99.Z,"Orthopaedic devices, implants or grafts associated with injury or harm, unspecified",category,2,23,2035032448
1122836935,PK9A,Physical medicine devices associated with injury or harm,category,1,23,1642025150
1525537078,PK9A.0,"Physical medicine devices associated with injury or harm, diagnostic or monitoring devices",category,2,23,1122836935
1067848868,PK9A.1,"Physical medicine devices associated with injury or harm, therapeutic, nonsurgical or rehabilitative devices",category,2,23,1122836935
1259029597,PK9A.2,"Physical medicine devices associated with injury or harm, prosthetic or other implants, materials or accessory devices",category,2,23,1122836935
532500734,PK9A.20,Communication system devices associated with adverse incidents,category,3,23,1259029597
74700774,PK9A.21,Communication system devices associated with adverse incidents in a physical medicine care environment,category,3,23,1259029597
982906286,PK9A.22,Environmental control system devices associated with adverse incidents,category,3,23,1259029597
965417291,PK9A.23,Mobility aids associated with adverse incidents,category,3,23,1259029597
692158717,PK9A.24,Orthotic devices associated with adverse incidents,category,3,23,1259029597
900004871,PK9A.2Y,"Other specified physical medicine devices associated with injury or harm, prosthetic or other implants, materials or accessory devices",category,3,23,1259029597
900004872,PK9A.2Z,"Physical medicine devices associated with injury or harm, prosthetic or other implants, materials or accessory devices, unspecified",category,3,23,1259029597
775981513,PK9A.3,"Physical medicine devices associated with injury or harm, surgical instruments, materials or devices",category,2,23,1122836935
1416257504,PK9A.4,"Physical medicine devices associated with injury or harm, miscellaneous devices, not elsewhere classified",category,2,23,1122836935
900004873,PK9A.Y,Other specified physical medicine devices associated with injury or harm,category,2,23,1122836935
900004874,PK9A.Z,"Physical medicine devices associated with injury or harm, unspecified",category,2,23,1122836935
665250899,PK9B,"General or plastic surgery devices, implants or grafts associated with injury or harm",category,1,23,1642025150
1175785911,PK9B.0,"General or plastic surgery devices associated with injury or harm, diagnostic or monitoring devices",category,2,23,665250899
593419299,PK9B.1,"General or plastic surgery devices associated with injury or harm, therapeutic, nonsurgical or rehabilitative devices",category,2,23,665250899
1475579100,PK9B.2,"General or plastic surgery devices associated with injury or harm, prosthetic or other implants, materials or accessory devices",category,2,23,665250899
850936138,PK9B.3,"General or plastic surgery devices associated with injury or harm, surgical instruments, materials or devices",category,2,23,665250899
1217566561,PK9B.4,"General or plastic surgery devices associated with injury or harm, miscellaneous devices, not elsewhere classified",category,2,23,665250899
900004875,PK9B.Y,"Other specified general or plastic surgery devices, implants or grafts associated with injury or harm",category,2,23,665250899
900004876,PK9B.Z,"General or plastic surgery devices, implants or grafts associated with injury or harm, unspecified",category,2,23,665250899
1393278124,PK9C,"Other or unspecified medical devices, implants or grafts associated with injury or harm",category,1,23,1642025150
1200796041,PK9C.0,"Other or unspecified medical devices associated with injury or harm, diagnostic or monitoring devices",category,2,23,1393278124
584678429,PK9C.1,"Other or unspecified medical devices associated with injury or harm, therapeutic, nonsurgical or rehabilitative devices",category,2,23,1393278124
1450454244,PK9C.2,"Other or unspecified medical devices associated with injury or harm, prosthetic or other implants, materials or accessory devices",category,2,23,1393278124
859824502,PK9C.3,"Other or unspecified medical devices associated with injury or harm, surgical instruments, materials or devices",category,2,23,1393278124
47938444,PK9C.30,"Mechanical complication of nonabsorbable surgical material, not otherwise specified",category,3,23,859824502
1276658233,PK9C.31,Mechanical complication of permanent sutures,category,3,23,859824502
900004877,PK9C.3Y,"Other specified other or unspecified medical devices associated with injury or harm, surgical instruments, materials or devices",category,3,23,859824502
900004878,PK9C.3Z,"Other or unspecified medical devices associated with injury or harm, surgical instruments, materials or devices, unspecified",category,3,23,859824502
1226127199,PK9C.4,"Other or unspecified medical devices associated with injury or harm, miscellaneous devices, not elsewhere classified",category,2,23,1393278124
1583926619,,Substances associated with injury or harm in therapeutic use,block,2,23,558785723
1158914813,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",category,1,23,1583926619
1612209162,PL01,Complementary or traditional medicines associated with injury or harm in therapeutic use,category,1,23,1583926619
552516464,PL01.0,"Complementary or traditional medicines associated with injury or harm in therapeutic use, Herbal Preparations or Formulas",category,2,23,1612209162
1750503431,PL01.1,"Complementary or traditional medicines associated with injury or harm in therapeutic use, Dietary Supplements, Vitamins or Minerals",category,2,23,1612209162
83756438,PL01.2,"Complementary or traditional medicines associated with injury or harm in therapeutic use, Complementary or Traditional Medicines, not elsewhere classified",category,2,23,1612209162
900004879,PL01.Y,Other specified complementary or traditional medicines associated with injury or harm in therapeutic use,category,2,23,1612209162
900004880,PL01.Z,"Complementary or traditional medicines associated with injury or harm in therapeutic use, unspecified",category,2,23,1612209162
900004881,PL0Z,"Substances associated with injury or harm in therapeutic use, unspecified",category,1,23,1583926619
2024436666,PL10,Other health care related causes of injury or harm,category,1,23,558785723
1162198017,PL11,Mode of injury or harm associated with a surgical or other medical procedure,category,1,23,558785723
279160930,PL11.0,"Cut, puncture or tear, as mode of injury or harm",category,2,23,1162198017
387174738,PL11.1,"Burn arising during procedure, as mode of injury or harm",category,2,23,1162198017
1474639400,PL11.2,"Embolisation, as mode of injury or harm",category,2,23,1162198017
357537129,PL11.20,"Air embolism, as mode of injury",category,3,23,1474639400
900004882,PL11.2Y,"Other specified embolisation, as mode of injury or harm",category,3,23,1474639400
900004883,PL11.2Z,"Embolisation, as mode of injury or harm, unspecified",category,3,23,1474639400
33759817,PL11.3,"Foreign body accidentally left in body, as mode of injury or harm",category,2,23,1162198017
1281022650,PL11.4,"Failure of sterile precautions, as mode of injury or harm",category,2,23,1162198017
40498080,PL11.5,"Procedure undertaken at wrong site or wrong side, as mode of injury or harm",category,2,23,1162198017
972666616,PL11.6,"Pressure, as mode of injury or harm",category,2,23,1162198017
900004884,PL11.Y,Other specified mode of injury or harm associated with a surgical or other medical procedure,category,2,23,1162198017
900004885,PL11.Z,Unspecified mode of injury or harm associated with a surgical or other medical procedure,category,2,23,1162198017
431804121,PL12,"Mode of injury or harm associated with a surgical or other medical device, implant or graft",category,1,23,558785723
1498032547,PL12.0,"Structural device failure, as mode of injury or harm",category,2,23,431804121
229358592,PL12.1,"Functional device failure, as mode of injury or harm",category,2,23,431804121
189059931,PL12.2,"Perforation or protrusion by device, as mode of injury or harm",category,2,23,431804121
920519112,PL12.3,"Obstruction of device, as mode of injury or harm",category,2,23,431804121
1842385191,PL12.4,"Dislodgement, misconnection or de-attachment, as mode of injury or harm",category,2,23,431804121
301073110,PL12.5,"Operator error, as mode of injury or harm",category,2,23,431804121
943097158,PL12.6,"Combination or interaction of operator error and device failure, as mode of injury or harm",category,2,23,431804121
900004886,PL12.Y,"Other specified mode of injury or harm associated with a surgical or other medical device, implant or graft",category,2,23,431804121
900004887,PL12.Z,"Mode of injury or harm associated with a surgical or other medical device, implant or graft, unspecified",category,2,23,431804121
1323892810,PL13,"Mode of injury or harm associated with exposure to a drug, medicament or biological substance",category,1,23,558785723
11598009,PL13.0,"Overdose of substance, as mode of injury or harm",category,2,23,1323892810
482307355,PL13.1,"Underdosing, as mode of injury or harm",category,2,23,1323892810
117473675,PL13.2,"Drug-related injury or harm in the context of correct administration or dosage, as mode of injury or harm",category,2,23,1323892810
1561862357,PL13.3,"Incorrect substance, as mode of injury or harm",category,2,23,1323892810
1614632087,PL13.5,"Incorrect administration of drug or medicament, as mode of injury",category,2,23,1323892810
1591777504,PL13.50,"Incorrect route of drug or medicament, as mode of injury",category,3,23,1614632087
1265968280,PL13.51,"Incorrect rate of drug or medicament, as mode of injury",category,3,23,1614632087
1876178954,PL13.52,"Incorrect timing of drug or medicament, as mode of injury",category,3,23,1614632087
193342591,PL13.53,"Incorrect duration of drug or medicament, as mode of injury",category,3,23,1614632087
900004888,PL13.5Y,"Other specified incorrect administration of drug or medicament, as mode of injury",category,3,23,1614632087
900004889,PL13.5Z,"Incorrect administration of drug or medicament, as mode of injury, unspecified",category,3,23,1614632087
351379734,PL13.6,"Medication or substance that is known to be an allergen, as mode of injury or harm",category,2,23,1323892810
504149995,PL13.7,"Medication or substance that is known to be contraindicated for the patient, as mode of injury or harm",category,2,23,1323892810
550220781,PL13.8,"Expired or deteriorated medication or substance, as mode of injury or harm",category,2,23,1323892810
1207330545,PL13.9,"Drug or substance interactions, as mode of injury or harm",category,2,23,1323892810
1925323459,PL13.A,"Inappropriate stoppage or discontinuation of drug, as mode of injury or harm",category,2,23,1323892810
900004890,PL13.Y,"Other specified mode of injury or harm associated with exposure to a drug, medicament or biological substance",category,2,23,1323892810
900004891,PL13.Z,"Mode of injury or harm associated with exposure to a drug, medicament or biological substance, unspecified",category,2,23,1323892810
1669303982,PL14,Mode of injury or harm associated with other health care related causes,category,1,23,558785723
734504411,PL14.0,Non-administration of necessary drug,category,2,23,1669303982
1798390433,PL14.1,Non provision of necessary procedure,category,2,23,1669303982
884151944,PL14.2,Problem associated with physical transfer of patient,category,2,23,1669303982
1910441093,PL14.3,Mismatched blood used in transfusion,category,2,23,1669303982
789379606,PL14.4,Other problem associated with transfusion,category,2,23,1669303982
1486758389,PL14.5,Problem associated with physical restraints,category,2,23,1669303982
225981844,PL14.6,Problem associated with isolation protocol,category,2,23,1669303982
1301205742,PL14.7,Problem associated with clinical documentation,category,2,23,1669303982
1260776611,PL14.8,Problem associated with clinical software,category,2,23,1669303982
728620698,PL14.9,Incorrect diagnosis,category,2,23,1669303982
174474279,PL14.A,Delayed diagnosis,category,2,23,1669303982
2024424767,PL14.B,Delayed treatment,category,2,23,1669303982
1756963641,PL14.C,Patient received diagnostic test or treatment intended for another patient,category,2,23,1669303982
417494788,PL14.D,"Problem associated with transitions of care, hand offs, or handovers",category,2,23,1669303982
1363622909,PL14.E,Fall in health care,category,2,23,1669303982
900004892,PL14.Y,Other specified aspects of care associated with injury or harm,category,2,23,1669303982
900004893,PL14.Z,"Mode of injury or harm associated with other health care related causes, unspecified",category,2,23,1669303982
900004894,PL2Y,Other specified external causes of morbidity or mortality,category,1,23,850137482
900004895,PL2Z,"External causes of morbidity or mortality, unspecified",category,1,23,850137482
1249056269,,Factors influencing health status or contact with health services,chapter,1,24,
1206995198,,Reasons for contact with the health services,block,1,24,1249056269
1319316338,,Contact with health services for purposes of examination or investigation,block,2,24,1206995198
1865167886,QA00,General examination or investigation of persons without complaint or reported diagnosis,category,1,24,1319316338
1987210192,QA00.0,General adult medical examination,category,2,24,1865167886
322545222,QA00.1,Routine child health examination,category,2,24,1865167886
992560548,QA00.2,Routine newborn health examination,category,2,24,1865167886
1899079867,QA00.3,General mental examination,category,2,24,1865167886
343565615,QA00.4,Examination of potential donor of organ or tissue,category,2,24,1865167886
1624716754,QA00.5,Examination for normal comparison or control in clinical research programme,category,2,24,1865167886
1787470673,QA00.6,Examination of eyes or vision,category,2,24,1865167886
2113496367,QA00.61,Normal Visual Field,category,3,24,1787470673
2050125363,QA00.62,No vision impairment,category,3,24,1787470673
900004896,QA00.6Y,Other specified examination of eyes or vision,category,3,24,1787470673
900004897,QA00.6Z,"Examination of eyes or vision, unspecified",category,3,24,1787470673
264335045,QA00.7,Examination of ears or hearing,category,2,24,1865167886
2070691386,QA00.8,Dental examination,category,2,24,1865167886
1841913916,QA00.9,Gynaecological examination,category,2,24,1865167886
142781870,QA00.A,Skin or other sensitisation tests,category,2,24,1865167886
2083519825,QA00.B,Radiological examination,category,2,24,1865167886
425996485,QA00.C,Laboratory examination,category,2,24,1865167886
847608122,QA00.D,Encounter for blood typing,category,2,24,1865167886
390604026,QA00.E,Encounter for antibody response examination,category,2,24,1865167886
900004898,QA00.Y,Other specified general examination or investigation of persons without complaint or reported diagnosis,category,2,24,1865167886
900004899,QA00.Z,"General examination or investigation of persons without complaint or reported diagnosis, unspecified",category,2,24,1865167886
2127210855,QA01,Examination or encounter for administrative purposes,category,1,24,1319316338
1796014959,QA01.0,Examination for admission to educational institution,category,2,24,2127210855
239521531,QA01.1,Pre-employment examination,category,2,24,2127210855
2062261766,QA01.2,Examination for admission to residential institutions,category,2,24,2127210855
530600848,QA01.3,Examination for recruitment to armed forces,category,2,24,2127210855
1817100292,QA01.4,Examination for driving license,category,2,24,2127210855
151326098,QA01.5,Examination for participation in sport,category,2,24,2127210855
2108185967,QA01.6,Examination for insurance purposes,category,2,24,2127210855
417566971,QA01.7,Issue of medical certificate,category,2,24,2127210855
972928014,QA01.8,Encounter for adoption services,category,2,24,2127210855
900004900,QA01.Y,Other specified examination or encounter for administrative purposes,category,2,24,2127210855
900004901,QA01.Z,"Examination or encounter for administrative purposes, unspecified",category,2,24,2127210855
461464819,QA02,"Medical observation or evaluation for suspected diseases or conditions, ruled out",category,1,24,1319316338
2012597232,QA02.0,"Observation for suspected tuberculosis, ruled out",category,2,24,461464819
453579098,QA02.1,"Observation for suspected Dengue, ruled out",category,2,24,461464819
314443386,QA02.2,"Observation for suspected malignant neoplasm, ruled out",category,2,24,461464819
1712543365,QA02.3,"Observation for suspected mental or behavioural disorders, ruled out",category,2,24,461464819
56138513,QA02.4,"Observation for suspected nervous system disorder, ruled out",category,2,24,461464819
1632671214,QA02.5,"Observation for suspected toxic effect from ingested substance, ruled out",category,2,24,461464819
1739855514,QA02.6,"Observation or evaluation of newborn for suspected condition, ruled out",category,2,24,461464819
1100496282,QA02.7,"Observation for suspected suicide ideation or attempt, ruled out",category,2,24,461464819
659559143,QA02.8,"Observation for suspected allergy or hypersensitivity, ruled out",category,2,24,461464819
900004902,QA02.Y,"Medical observation or evaluation for other suspected diseases or conditions, ruled out",category,2,24,461464819
954825749,QA03,Routine general health check-up of defined subpopulation,category,1,24,1319316338
1718110433,QA03.0,Occupational health examination,category,2,24,954825749
52659573,QA03.1,Routine general health check-up of inhabitants of institutions,category,2,24,954825749
2005849484,QA03.2,Routine general health check-up of armed forces,category,2,24,954825749
314906654,QA03.3,Routine general health check-up of sports teams,category,2,24,954825749
900004903,QA03.Y,Other specified routine general health check-up of defined subpopulation,category,2,24,954825749
900004904,QA03.Z,"Routine general health check-up of defined subpopulation, unspecified",category,2,24,954825749
1752168295,QA04,Examination or observation for reasons other than suspected diseases or conditions or administrative purposes,category,1,24,1319316338
1284291246,QA04.0,Blood-alcohol or blood-drug test,category,2,24,1752168295
1845089851,QA04.1,Alcohol or drug testing other than by blood,category,2,24,1752168295
700938044,QA04.2,Examination or observation following transport accident,category,2,24,1752168295
1567238085,QA04.3,Examination or observation following work accident,category,2,24,1752168295
941746769,QA04.4,Examination or observation following accident other than work or transport,category,2,24,1752168295
1975295312,QA04.5,Examination or observation for suspected maltreatment,category,2,24,1752168295
351527989,QA04.50,Examination or observation for suspected physical maltreatment,category,3,24,1975295312
1271888325,QA04.51,Examination or observation for suspected sexual maltreatment,category,3,24,1975295312
891592633,QA04.52,Examination or observation for suspected psychological maltreatment,category,3,24,1975295312
1854353382,QA04.53,Examination or observation for suspected neglect or abandonment,category,3,24,1975295312
900004905,QA04.5Y,Other specified examination or observation for suspected maltreatment,category,3,24,1975295312
900004906,QA04.5Z,"Examination or observation for suspected maltreatment, unspecified",category,3,24,1975295312
1512694960,QA04.6,"General mental examination, requested by authority",category,2,24,1752168295
1042261101,QA04.7,Examination for medicolegal reasons,category,2,24,1752168295
900004907,QA04.Y,Other specified examination or observation for reasons other than suspected diseases or conditions or administrative purposes,category,2,24,1752168295
900004908,QA04.Z,"Examination or observation for reasons other than suspected diseases or conditions or administrative purposes, unspecified",category,2,24,1752168295
187357101,QA05,Person consulting for explanation of investigation findings,category,1,24,1319316338
1638642396,QA06,Follow-up examination after treatment for malignant neoplasms,category,1,24,1319316338
81821518,QA07,Follow-up examination after treatment for conditions other than malignant neoplasms,category,1,24,1319316338
101452611,QA07.0,Follow-up examination after organ transplant,category,2,24,81821518
900004909,QA07.Y,Other specified follow-up examination after treatment for conditions other than malignant neoplasms,category,2,24,81821518
900004910,QA07.Z,"Follow-up examination after treatment for conditions other than malignant neoplasms, unspecified",category,2,24,81821518
1570943361,QA08,Special screening examination for infectious diseases,category,1,24,1319316338
2056290402,QA08.0,Special screening examination for intestinal infectious diseases,category,2,24,1570943361
534466036,QA08.1,Special screening examination for respiratory tuberculosis,category,2,24,1570943361
1802902795,QA08.2,Special screening examination for other bacterial diseases,category,2,24,1570943361
238932127,QA08.3,Special screening examination for infections with a predominantly sexual mode of transmission,category,2,24,1570943361
2110997259,QA08.4,Special screening examination for human immunodeficiency virus,category,2,24,1570943361
412651167,QA08.5,Special screening examination for other viral diseases,category,2,24,1570943361
1815469664,QA08.6,Special screening examination for other protozoal diseases or helminthiases,category,2,24,1570943361
900004911,QA08.Y,Special screening examination for other specified infectious diseases,category,2,24,1570943361
900004912,QA08.Z,Special screening examination for unspecified infectious diseases,category,2,24,1570943361
688906622,QA09,Special screening examination for neoplasms,category,1,24,1319316338
2065113182,QA09.0,Special screening examination for neoplasm of stomach,category,2,24,688906622
509406668,QA09.1,Special screening examination for neoplasm of intestinal tract,category,2,24,688906622
1794227509,QA09.2,Special screening examination for neoplasm of respiratory organs,category,2,24,688906622
263876769,QA09.3,Special screening examination for neoplasm of breast,category,2,24,688906622
2085937973,QA09.4,Special screening examination for neoplasm of cervix,category,2,24,688906622
421473953,QA09.5,Special screening examination for neoplasm of prostate,category,2,24,688906622
1840414304,QA09.6,Special screening examination for neoplasm of bladder,category,2,24,688906622
1374181072,QA09.7,Special screening examination for neoplasm of skin,category,2,24,688906622
900004913,QA09.Y,Other specified special screening examination for neoplasms,category,2,24,688906622
900004914,QA09.Z,Special screening for neoplasm of unspecified site,category,2,24,688906622
1279536364,QA0A,Special screening examination for other diseases or disorders,category,1,24,1319316338
1743775967,QA0A.0,Special screening examination for diseases of the blood or blood-forming organs or certain disorders involving the immune mechanism,category,2,24,1279536364
412945881,QA0A.1,Special screening examination for endocrine or metabolic disorder,category,2,24,1279536364
44311883,QA0A.10,Special screening examination for diabetes mellitus,category,3,24,412945881
900004915,QA0A.1Y,Other specified special screening examination for endocrine or metabolic disorder,category,3,24,412945881
900004916,QA0A.1Z,"Special screening examination for endocrine or metabolic disorder, unspecified",category,3,24,412945881
1980331444,QA0A.2,Special screening examination for nutritional disorders,category,2,24,1279536364
323139618,QA0A.3,Special screening examination for mental or behavioural disorders,category,2,24,1279536364
1621896118,QA0A.4,Special screening examination for certain developmental disorders in childhood,category,2,24,1279536364
99083808,QA0A.5,Special screening examination for eye or ear disorders,category,2,24,1279536364
1900721887,QA0A.6,Special screening examination for cardiovascular disorders,category,2,24,1279536364
1458573734,QA0A.7,Special screening examination for allergic and hypersensitivity conditions,category,2,24,1279536364
900004917,QA0A.Y,"Special screening for diseases or disorders, not elsewhere classified",category,2,24,1279536364
900004918,QA0A.Z,"Special screening examination for other diseases or disorders, unspecified",category,2,24,1279536364
650495845,QA0B,Preprocedural examination,category,1,24,1319316338
900004919,QA0Y,Other examination or investigation,category,1,24,1319316338
900004920,QA0Z,"Examination or investigation, unspecified",category,1,24,1319316338
1003660192,,Contact with health services for counselling,block,2,24,1206995198
1851857465,QA10,Contact with health services for dietary counselling or surveillance,category,1,24,1003660192
495946157,QA11,Contact with health services for alcohol use counselling or surveillance,category,1,24,1003660192
2026128441,QA12,Contact with health services for drug use counselling or surveillance,category,1,24,1003660192
208213190,QA13,Contact with health services for tobacco use counselling,category,1,24,1003660192
1763891540,QA14,Contact with health services for human immunodeficiency virus counselling,category,1,24,1003660192
319277572,QA15,Counselling related to sexuality,category,1,24,1003660192
104104519,QA15.0,Counselling related to sexual attitudes,category,2,24,319277572
1669287891,QA15.1,Counselling related to sexual behaviour or orientation or sexual relationships of the person,category,2,24,319277572
399646510,QA15.2,Counselling related to sexual behaviour or orientation or sexual relationships of third party,category,2,24,319277572
1922683576,QA15.3,"Counselling related to combined sexual attitudes, sexual behaviour or sexual relationships",category,2,24,319277572
900004921,QA15.Y,Other specified counselling related to sexuality,category,2,24,319277572
900004922,QA15.Z,"Counselling related to sexuality, unspecified",category,2,24,319277572
1720890447,QA16,Individual psychological or behavioural counselling,category,1,24,1003660192
1813975843,QA17,Marital or couples counselling,category,1,24,1003660192
1824039763,QA18,Family counselling,category,1,24,1003660192
653217336,QA19,Group counselling,category,1,24,1003660192
1662019346,QA1A,Discussion of issues surrounding impending death,category,1,24,1003660192
2024770436,QA1B,Concern about or fear of medical treatment,category,1,24,1003660192
2139588434,QA1C,Person with feared complaint in whom no diagnosis is made,category,1,24,1003660192
900004923,QA1Y,Contact with health services for other specified counselling,category,1,24,1003660192
900004924,QA1Z,Contact with health services for unspecified counselling,category,1,24,1003660192
1144140024,,Contact with health services for reasons associated with reproduction,block,2,24,1206995198
148768911,QA20,Contact with health services for concerns about pregnancy,category,1,24,1144140024
1755059161,QA21,Contact with health services for contraceptive management,category,1,24,1144140024
500104084,QA21.0,Contact with health services for postcoital contraception,category,2,24,1755059161
1180438147,QA21.1,Contact with health services for general counselling or advice on contraception,category,2,24,1755059161
588759831,QA21.2,Contact with health services for insertion of contraceptive device,category,2,24,1755059161
1471845354,QA21.3,Contact with health services for sterilisation,category,2,24,1755059161
854679164,QA21.4,Contact with health services for menstrual extraction,category,2,24,1755059161
1092603368,QA21.5,Surveillance of contraceptive drugs,category,2,24,1755059161
609484926,QA21.6,Surveillance of contraceptive device,category,2,24,1755059161
763108833,QA21.60,Retained intrauterine device without injury or harm in non-pregnant uterus,category,3,24,609484926
900004925,QA21.6Y,Other specified surveillance of contraceptive device,category,3,24,609484926
900004926,QA21.6Z,"Surveillance of contraceptive device, unspecified",category,3,24,609484926
900004927,QA21.Y,Other specified contact with health services for contraceptive management,category,2,24,1755059161
900004928,QA21.Z,"Contact with health services for contraceptive management, unspecified",category,2,24,1755059161
232250957,,Contact with health services for procreative management,block,3,24,1144140024
299316821,QA30,Contact with health services for medically assisted reproduction,category,1,24,232250957
1072630678,QA30.0,Contact with health services for assisted insemination,category,2,24,299316821
191555492,QA30.00,Contact with health services for gamete intrafallopian transfer,category,3,24,1072630678
898418156,QA30.01,Contact with health services for procreative management by artificial insemination,category,3,24,1072630678
1007550643,QA30.02,Contact with health services for medically assisted sperm insemination,category,3,24,1072630678
900004929,QA30.0Y,Contact with health services for other specified assisted insemination,category,3,24,1072630678
900004930,QA30.0Z,Contact with health services for unspecified assisted insemination,category,3,24,1072630678
478429622,QA30.1,Contact with health services for assisted reproductive technology,category,2,24,299316821
1262639977,QA30.10,Contact with health services for in vitro fertilisation,category,3,24,478429622
527968736,QA30.11,Contact with health services for egg retrieval,category,3,24,478429622
304832061,QA30.12,Contact with health services for embryo transfer,category,3,24,478429622
358413632,QA30.13,Contact with health services for ovum implantation,category,3,24,478429622
989460224,QA30.14,Contact with health services for harvesting ovum for in vitro fertilisation,category,3,24,478429622
814852348,QA30.15,Contact with health services for harvesting or implantation of ova,category,3,24,478429622
900004931,QA30.1Y,Contact with health services for other specified assisted reproductive technology,category,3,24,478429622
900004932,QA30.1Z,Contact with health services for unspecified assisted reproductive technology,category,3,24,478429622
279208128,QA30.2,Contact with health services for other assisted fertilisation methods,category,2,24,299316821
805249072,QA30.20,Contact with health services for controlled ovarian stimulation for assisted reproductive technology,category,3,24,279208128
581720013,QA30.21,Contact with health services for controlled ovarian stimulation for non-assisted reproductive technology cycles,category,3,24,279208128
1837570723,QA30.22,Contact with health services for ovulation induction,category,3,24,279208128
900004933,QA30.2Y,Contact with health services for other specified assisted fertilisation methods,category,3,24,279208128
900004934,QA30.2Z,Contact with health services for unspecified assisted fertilisation methods,category,3,24,279208128
900004935,QA30.Y,Other specified contact with health services for medically assisted reproduction,category,2,24,299316821
900004936,QA30.Z,"Contact with health services for medically assisted reproduction, unspecified",category,2,24,299316821
950847741,QA31,Contact with health services for genetic counselling,category,1,24,232250957
1520748036,QA32,Contact with health services for tuboplasty or vasoplasty after previous sterilisation,category,1,24,232250957
90540510,QA33,Contact with health services for preconception counselling,category,1,24,232250957
137821757,QA34,Contact with health services for fertility preservation counselling,category,1,24,232250957
909893851,QA35,Contact with health services by gestational carrier,category,1,24,232250957
900004937,QA3Y,Contact with health services for other specified procreative management,category,1,24,232250957
900004938,QA3Z,"Contact with health services for procreative management, unspecified",category,1,24,232250957
2038075060,QA40,Pregnancy examination or test,category,1,24,1144140024
472990502,QA41,Pregnant state,category,1,24,1144140024
1876938930,QA42,Supervision of normal pregnancy,category,1,24,1144140024
2091048957,QA42.0,Supervision of normal first pregnancy,category,2,24,1876938930
900004939,QA42.Y,Supervision of other specified normal pregnancy,category,2,24,1876938930
900004940,QA42.Z,"Supervision of normal pregnancy, unspecified",category,2,24,1876938930
177478952,QA43,Supervision of high-risk pregnancy,category,1,24,1144140024
1616516990,QA43.0,Supervision of pregnancy with history of infertility,category,2,24,177478952
85056232,QA43.1,Supervision of pregnancy with history of abortive outcome,category,2,24,177478952
1908181527,QA43.2,Supervision of pregnancy with other poor reproductive or obstetric history,category,2,24,177478952
351750019,QA43.3,Supervision of pregnancy with history of insufficient antenatal care,category,2,24,177478952
2046775039,QA43.30,Concealed pregnancy,category,3,24,351750019
900004941,QA43.3Y,Other specified supervision of pregnancy with history of insufficient antenatal care,category,3,24,351750019
900004942,QA43.3Z,"Supervision of pregnancy with history of insufficient antenatal care, unspecified",category,3,24,351750019
38934915,QA43.4,Supervision of elderly primigravida,category,2,24,177478952
1996441980,QA43.5,Supervision of very young primigravida,category,2,24,177478952
330597610,QA43.6,Supervision of high-risk pregnancy due to social problems,category,2,24,177478952
900004943,QA43.Y,Other specified supervision of high-risk pregnancy,category,2,24,177478952
900004944,QA43.Z,"Supervision of high-risk pregnancy, unspecified",category,2,24,177478952
533672468,QA44,Expectant parent pre-birth visit,category,1,24,1144140024
2117684697,QA45,Antenatal screening,category,1,24,1144140024
1641920322,QA45.0,Antenatal screening for chromosomal anomalies,category,2,24,2117684697
76970712,QA45.1,Antenatal screening due to raised alphafetoprotein level,category,2,24,2117684697
900004945,QA45.Y,Other specified antenatal screening,category,2,24,2117684697
900004946,QA45.Z,"Antenatal screening, unspecified",category,2,24,2117684697
460488781,QA46,Outcome of delivery,category,1,24,1144140024
2099609539,QA46.0,Single live birth,category,2,24,460488781
409907799,QA46.1,Single stillbirth,category,2,24,460488781
1824776872,QA46.2,"Twins, both liveborn",category,2,24,460488781
159919934,QA46.3,"Twins, one liveborn and one stillborn",category,2,24,460488781
2053553322,QA46.4,"Twins, both stillborn",category,2,24,460488781
1291540889,QA46.5,"Triplets, all liveborn",category,2,24,460488781
1914534865,QA46.6,"Triplets, some liveborn",category,2,24,460488781
1473259027,QA46.7,"Triplets, all stillborn",category,2,24,460488781
1445091553,QA46.8,"Quadruplets, all liveborn",category,2,24,460488781
1945044259,QA46.9,"Quadruplets, some liveborn",category,2,24,460488781
2008509325,QA46.A,"Quadruplets, all stillborn",category,2,24,460488781
381311498,QA46.B,"Quintuplets, all liveborn",category,2,24,460488781
863438794,QA46.C,"Quintuplets, some liveborn",category,2,24,460488781
2041452593,QA46.D,"Quintuplets, all stillborn",category,2,24,460488781
859131692,QA46.E,"Sextuplets, all liveborn",category,2,24,460488781
505304673,QA46.F,"Sextuplets, some liveborn",category,2,24,460488781
553153577,QA46.G,"Sextuplets, all stillborn",category,2,24,460488781
523071804,QA46.H,"Other multiple births, all liveborn",category,2,24,460488781
1803559363,QA46.J,"Other multiple births, some liveborn",category,2,24,460488781
248245335,QA46.K,"Other multiple births, all stillborn",category,2,24,460488781
900004947,QA46.Z,"Outcome of delivery, unspecified",category,2,24,460488781
1713083663,QA47,Liveborn infants according to place of birth,category,1,24,1144140024
866233471,QA47.0,"Singleton, born in hospital",category,2,24,1713083663
1706140078,QA47.00,"Single liveborn infant, delivered vaginally",category,3,24,866233471
